178.99	-0.512
179.20	-0.512
179.42	-0.512
179.63	-0.000
179.84	-0.070
180.06	-0.000
180.27	-0.240
180.49	-0.000
180.70	-0.000
180.92	-0.000
181.13	-0.462
181.35	-0.468
181.56	-0.000
181.77	-0.525
181.99	-0.000
182.20	-0.000
182.42	-0.594
182.63	-0.808
182.85	-0.669
183.06	-1.146
183.28	-0.000
183.49	-0.499
183.70	-1.501
183.92	-0.496
184.13	-0.465
184.35	-0.000
184.56	-0.000
184.78	-0.171
184.99	-0.628
185.21	-0.000
185.42	-0.722
185.63	-1.096
185.85	-1.498
186.06	-0.315
186.28	-0.634
186.49	-0.382
186.71	-0.260
186.92	-1.769
187.13	-0.000
187.35	-0.289
187.56	-1.949
187.78	-0.439
187.99	-0.000
188.21	-0.529
188.42	-0.000
188.63	-0.476
188.85	-0.000
189.06	-0.000
189.28	-0.321
189.49	-0.000
189.71	-0.000
189.92	-0.470
190.13	-0.513
190.35	-0.234
190.56	-0.138
190.78	-0.000
190.99	-0.630
191.20	-1.304
191.42	-0.447
191.63	-0.618
191.85	-0.488
192.06	-0.323
192.28	-0.000
192.49	-0.654
192.70	-0.362
192.92	-0.000
193.13	-0.000
193.35	-0.865
193.56	-0.868
193.77	-0.352
193.99	-0.191
194.20	-0.971
194.42	-0.454
194.63	-0.000
194.84	-0.000
195.06	-0.647
195.27	-0.000
195.49	-0.000
195.70	-0.257
195.91	-0.124
196.13	-0.188
196.34	-0.000
196.56	-0.347
196.77	-0.000
196.98	-0.650
197.20	-0.503
197.41	-0.000
197.63	-0.000
197.84	-0.894
198.05	-0.387
198.27	-0.000
198.48	-0.389
198.70	-0.598
198.91	-0.736
199.12	-0.000
199.34	-0.000
199.55	-0.841
199.76	-0.000
199.98	-0.210
200.19	-0.523
200.41	-0.866
200.62	-1.108
200.83	-0.943
201.05	-0.295
201.26	-0.644
201.48	-0.000
201.69	-0.000
201.90	-0.729
202.12	-0.000
202.33	-0.618
202.54	-0.000
202.76	-0.269
202.97	-1.537
203.19	-0.488
203.40	-0.000
203.61	-0.534
203.83	-1.628
204.04	-0.000
204.25	-0.273
204.47	-0.000
204.68	-0.568
204.89	-0.000
205.11	-0.000
205.32	-0.263
205.54	-0.793
205.75	-0.654
205.96	-0.867
206.18	-0.337
206.39	-0.890
206.60	-0.614
206.82	-0.000
207.03	-0.000
207.24	-1.099
207.46	-0.479
207.67	-0.000
207.89	-1.811
208.10	-0.656
208.31	-0.548
208.53	-0.705
208.74	-1.605
208.95	-0.000
209.17	-0.000
209.38	-0.509
209.59	-0.000
209.81	-0.000
210.02	-0.346
210.23	-0.284
210.45	-0.000
210.66	-0.000
210.87	-0.802
211.09	-0.401
211.30	-0.485
211.51	-1.092
211.73	-0.719
211.94	-0.325
212.15	-0.880
212.37	-0.080
212.58	-0.000
212.79	-0.899
213.01	-0.358
213.22	-0.000
213.43	-0.788
213.65	-0.634
213.86	-0.000
214.07	-1.045
214.29	-0.000
214.50	-0.000
214.71	-0.566
214.93	-0.448
215.14	-0.697
215.35	-0.405
215.57	-0.000
215.78	-0.000
215.99	-0.000
216.21	-0.518
216.42	-0.559
216.63	-0.000
216.85	-0.000
217.06	-0.000
217.27	-0.000
217.49	-0.000
217.70	-0.281
217.91	-0.289
218.13	-0.947
218.34	-0.826
218.55	-0.000
218.77	-0.000
218.98	-0.943
219.19	-0.954
219.40	-0.247
219.62	-0.000
219.83	-0.000
220.04	-0.000
220.26	-0.863
220.47	-0.861
220.68	-0.265
220.90	-0.000
221.11	-0.000
221.32	-1.082
221.54	-0.000
221.75	-0.000
221.96	-0.303
222.17	-0.391
222.39	-0.096
222.60	-0.000
222.81	-0.773
