lambda (nm), E(eV), Cext [nm^2], Csca [nm^2]
362.,3.427349171270718,7.214296444757739e6,4.73038240418271e6
363.,3.417907438016529,7.216808203586169e6,4.733846826838093e6
364.,3.408517582417583,7.219360547523715e6,4.737461694845606e6
365.,3.399179178082192,7.221949668512485e6,4.741207570224978e6
366.,3.3898918032786884,7.224571665587066e6,4.745064819639673e6
367.,3.3806550408719347,7.227222539899289e6,4.749013598064301e6
368.,3.3714684782608693,7.229898190499497e6,4.753033836398106e6
369.,3.362331707317073,7.232576845625909e6,4.756952074545372e6
370.,3.3532443243243244,7.2352685232982375e6,4.760875344694801e6
371.,3.344205929919138,7.237972834389886e6,4.764818157151387e6
372.,3.335216129032258,7.240685984860247e6,4.768765647537031e6
373.,3.3262745308310993,7.243404104145152e6,4.772702830471598e6
374.,3.3173807486631013,7.246123244981067e6,4.776614603164837e6
375.,3.3085344,7.248839383494723e6,4.780485750245817e6
376.,3.2997351063829785,7.251548419046284e6,4.78430094982114e6
377.,3.2909824933687,7.254246177259854e6,4.7880447807478495e6
378.,3.2822761904761903,7.256928407647318e6,4.791701731105724e6
379.,3.2736158311345647,7.25959078772547e6,4.795256207850549e6
380.,3.2650010526315785,7.262228924584269e6,4.798692547632825e6
381.,3.256431496062992,7.264838357698393e6,4.801995028766613e6
382.,3.2479068062827228,7.267359877436056e6,4.804906421909057e6
383.,3.239426631853786,7.269673660541927e6,4.806906420350623e6
384.,3.230990625,7.271945935533274e6,4.808736230841104e6
385.,3.2225984415584414,7.274178381602233e6,4.810407739330637e6
386.,3.2142497409326425,7.276372738288095e6,4.811932908123105e6
387.,3.2059441860465117,7.278530802790122e6,4.813323757523757e6
388.,3.197681443298969,7.280654427306507e6,4.814592349628958e6
389.,3.18946118251928,7.282745516348979e6,4.815750774276782e6
390.,3.181283076923077,7.28480602400056e6,4.816811137166677e6
391.,3.173146803069054,7.286837950583039e6,4.817785550149792e6
392.,3.165052040816326,7.288843342030027e6,4.818686123685445e6
393.,3.1569984732824428,7.290824283684726e6,4.819524961447833e6
394.,3.1489857868020303,7.2927828999916995e6,4.820314157061759e6
395.,3.141013670886076,7.294721351434996e6,4.821065792947124e6
396.,3.1330818181818185,7.296641832395079e6,4.821791941237507e6
397.,3.1251899244332493,7.298546569404268e6,4.822504666759725e6
398.,3.117337688442211,7.300477478473777e6,4.823438860623167e6
399.,3.109524812030075,7.302473934353017e6,4.824811686195457e6
400.,3.101751,7.304458753793744e6,4.826187257041047e6
401.,3.0940159600997506,7.306431423689433e6,4.82756222542416e6
402.,3.0863194029850747,7.3083914165725475e6,4.8289332338469e6
403.,3.0786610421836227,7.310338191471085e6,4.830296912491835e6
404.,3.071040594059406,7.312271194735727e6,4.831649876886243e6
405.,3.063457777777778,7.314189860769145e6,4.832988725799253e6
406.,3.055912315270936,7.316093612617497e6,4.834310039393559e6
407.,3.0484039312039313,7.317981861864686e6,4.835610377639253e6
408.,3.0409323529411765,7.319854011043099e6,4.836886278997874e6
409.,3.033497310513447,7.32170945035996e6,4.838134259382945e6
410.,3.026098536585366,7.323547559972386e6,4.839350811386957e6
411.,3.018735766423358,7.325367709271299e6,4.840532403772412e6
412.,3.0114087378640773,7.32716925675654e6,4.841675481216834e6
413.,3.004117191283293,7.328951549958379e6,4.842776464292666e6
414.,2.996860869565217,7.330689577858894e6,4.843652992950054e6
415.,2.989639518072289,7.332374995280024e6,4.844246779257558e6
416.,2.982452884615385,7.3340399340464175e6,4.8447956011553705e6
417.,2.9753007194244603,7.335684978149844e6,4.845304889395337e6
418.,2.968182775119617,7.337310719528098e6,4.845780089781079e6
419.,2.9610988066825774,7.338917757429294e6,4.84622666350221e6
420.,2.954048571428572,7.34050669790502e6,4.846650088103427e6
421.,2.947031828978622,7.342078153379543e6,4.847055859106115e6
422.,2.940048341232228,7.343632742236623e6,4.84744949230695e6
423.,2.9330978723404257,7.345171088346752e6,4.847836526763907e6
424.,2.926180188679245,7.346693820497763e6,4.848222528511561e6
425.,2.919295058823529,7.348201571190999e6,4.848613095015619e6
426.,2.912442253521127,7.349694977711204e6,4.8490138603970995e6
427.,2.9056215456674472,7.3511746780003775e6,4.849430501445919e6
428.,2.8988327102803733,7.352641311505082e6,4.849868744440344e6
429.,2.892075524475524,7.354095517247476e6,4.850334372787674e6
430.,2.8853497674418604,7.355537932350543e6,4.850833235502023e6
431.,2.878655220417633,7.356988796972603e6,4.851505567911625e6
432.,2.8719916666666663,7.358507781773535e6,4.852762380365882e6
433.,2.8653588914549655,7.360017008360486e6,4.85407277884598e6
434.,2.8587566820276495,7.361515394585691e6,4.855431867296088e6
435.,2.852184827586207,7.363001836258682e6,4.856834717814817e6
436.,2.845643119266055,7.364475207410447e6,4.858276361473513e6
437.,2.839131350114416,7.365934360729103e6,4.859751779528588e6
438.,2.832649315068493,7.367378128174291e6,4.861255895042122e6
439.,2.826196810933941,7.368805321735667e6,4.862783564899228e6
440.,2.819773636363636,7.370214734326995e6,4.864329572245713e6
441.,2.8133795918367346,7.371605140757368e6,4.86588861933066e6
442.,2.8070144796380094,7.372975298783991e6,4.867455320800393e6
443.,2.800678103837472,7.374323950183266e6,4.869024197428068e6
444.,2.79437027027027,7.375649821369697e6,4.870589670324513e6
445.,2.7880907865168543,7.376951626419512e6,4.872146055617016e6
446.,2.781839461883408,7.378228065117109e6,4.873687559648547e6
447.,2.7756161073825503,7.37947782605028e6,4.875208274682097e6
448.,2.7694205357142856,7.380699587082892e6,4.876702175147262e6
449.,2.763252561247216,7.381892016348312e6,4.878163114437603e6
450.,2.757112,7.383053773240723e6,4.879584822269496e6
451.,2.75099866962306,7.384183509431539e6,4.880960902624048e6
452.,2.7449123893805307,7.384960563639678e6,4.880839514921272e6
453.,2.7388529801324504,7.385643264752609e6,4.880384175403491e6
454.,2.732820264317181,7.386298329590451e6,4.8798956095736865e6
455.,2.7268140659340663,7.386930000981263e6,4.879392290889186e6
456.,2.720834210526316,7.387542542413874e6,4.878892877378533e6
457.,2.714880525164114,7.388140237221805e6,4.878416221092689e6
458.,2.7089528384279475,7.38872738851937e6,4.8779813806832805e6
459.,2.703050980392157,7.389308319888716e6,4.877607637166877e6
460.,2.6971747826086956,7.389887376836622e6,4.877314512970901e6
461.,2.6913240780911063,7.390468929010659e6,4.8771217943426175e6
462.,2.6854987012987013,7.391057373164716e6,4.877049557218757e6
463.,2.6796984881209505,7.391657136861375e6,4.877118196662146e6
464.,2.673923275862069,7.392272682377681e6,4.877348459981151e6
465.,2.6681729032258064,7.392908513953003e6,4.877761483644908e6
466.,2.6624472103004293,7.393569180330135e6,4.878378834137216e6
467.,2.656746038543897,7.39425928348246e6,4.879222552874247e6
468.,2.651069230769231,7.394983485185591e6,4.880315205338131e6
469.,2.6454166311300638,7.395746514827363e6,4.881679934584123e6
470.,2.6397880851063826,7.396553177859874e6,4.883340519270251e6
471.,2.6341834394904455,7.397408364910906e6,4.8853214364024205e6
472.,2.628602542372881,7.398306580306586e6,4.887882606791319e6
473.,2.623045243128964,7.39923007241809e6,4.891536185390999e6
474.,2.617511392405063,7.400214550546415e6,4.895613390522804e6
475.,2.612000842105263,7.401265944962753e6,4.900133151281564e6
476.,2.6065134453781513,7.402390403305661e6,4.905114973067291e6
477.,2.6010490566037734,7.403594299697398e6,4.910578935328314e6
478.,2.595607531380753,7.404884243470161e6,4.916545687756856e6
479.,2.5901887265135697,7.406267087480521e6,4.923036444796414e6
480.,2.5847925,7.407749936030371e6,4.930072978361272e6
481.,2.579418711018711,7.409340152401268e6,4.937677608659277e6
482.,2.5740672199170125,7.411045366030611e6,4.945873193027642e6
483.,2.5687378881987577,7.412873479372064e6,4.954683112705004e6
484.,2.5634305785123965,7.414832674501758e6,4.964131257476692e6
485.,2.5581451546391754,7.416931419551683e6,4.974242008143758e6
486.,2.5528814814814815,7.419178475083839e6,4.985040216790827e6
487.,2.5476394250513352,7.421582899992795e6,4.996551184837021e6
488.,2.5424188524590163,7.424154060429249e6,5.00880063887216e6
489.,2.537219631901841,7.426901633510283e6,5.0218147043073485e6
490.,2.5320416326530615,7.429835617476557e6,5.035619876873276e6
491.,2.526884725050916,7.432966339889491e6,5.050242992045648e6
492.,2.5217487804878047,7.436304467682036e6,5.065711192426118e6
493.,2.5166336713995943,7.439861018876857e6,5.082051893218692e6
494.,2.5115392712550606,7.443647376342795e6,5.099292745864129e6
495.,2.506465454545454,7.447675304069027e6,5.1174615999675e6
496.,2.5014120967741937,7.451956966448719e6,5.13658646362566e6
497.,2.4963790744466805,7.457546976825239e6,5.1600679265235765e6
498.,2.4913662650602406,7.463841764712405e6,5.185934343560992e6
499.,2.4863735470941886,7.470440498000476e6,5.212870131232711e6
500.,2.4814008,7.477343377500892e6,5.240856171474337e6
501.,2.4764479041916165,7.484550525674108e6,5.269871000685659e6
502.,2.471514741035856,7.492061997838169e6,5.2998907011147905e6
503.,2.466601192842942,7.499877796087301e6,5.330888801126673e6
504.,2.461707142857143,7.507997885458175e6,5.362836184856808e6
505.,2.456832475247525,7.516422211778658e6,5.395701011744579e6
506.,2.451977075098814,7.525150720621161e6,5.429448646526797e6
507.,2.4471408284023672,7.534183376701532e6,5.464041600288678e6
508.,2.4423236220472444,7.543520183008043e6,5.499439483209577e6
509.,2.4375253438113944,7.553161198871056e6,5.535598969660903e6
510.,2.432745882352941,7.563106556082984e6,5.572473776303042e6
511.,2.4279851272015653,7.573356472067134e6,5.610014653803962e6
512.,2.42324296875,7.583911258291336e6,5.64816939274749e6
513.,2.418519298245614,7.594771326685678e6,5.686882844219824e6
514.,2.413814007782101,7.605937182279796e6,5.726096955428839e6
515.,2.409126990291262,7.617409414264059e6,5.765750820556526e6
516.,2.4044581395348836,7.629188672945504e6,5.805780746876914e6
517.,2.3998073500967116,7.641275634679441e6,5.846120335905587e6
518.,2.3951745173745174,7.65367095160899e6,5.886700579125615e6
519.,2.3905595375722544,7.666375183508197e6,5.927449967512396e6
520.,2.385962307692308,7.679388708865362e6,5.968294613787511e6
521.,2.381382725527831,7.692711612239871e6,6.009158385984973e6
522.,2.376820689655172,7.705632039297612e6,6.044478089948717e6
523.,2.372276099426386,7.718502872428031e6,6.077111084005835e6
524.,2.3677488549618317,7.731625638252486e6,6.10939436517183e6
525.,2.363238857142857,7.745001597281208e6,6.141322713043269e6
526.,2.3587460076045628,7.758631507731585e6,6.172892515636123e6
527.,2.3542702087286527,7.772515561856811e6,6.204101711424472e6
528.,2.349811363636364,7.786653322076292e6,6.234949726832723e6
529.,2.3453693761814742,7.801043655709883e6,6.265437409548623e6
530.,2.3409441509433964,7.815684665765542e6,6.295566958074162e6
531.,2.336535593220339,7.830573613820664e6,6.3253418480698755e6
532.,2.3321436090225567,7.8457068301031375e6,6.354766756240075e6
533.,2.3277681050656662,7.861079606449623e6,6.383847482803382e6
534.,2.323408988764045,7.8766860711862e6,6.412590873954901e6
535.,2.3190661682242992,7.892519052643835e6,6.441004746248307e6
536.,2.314739552238806,7.908569950492367e6,6.4690978151789475e6
537.,2.3104290502793297,7.924828650878941e6,6.496879630542957e6
538.,2.306134572490706,7.941283539071968e6,6.524360520906175e6
539.,2.3018560296846013,7.957921675460902e6,6.551551548480241e6
540.,2.2975933333333334,7.974729202546778e6,6.578464473603198e6
541.,2.2933463955637707,7.991692017968197e6,6.605111724690026e6
542.,2.2891151291512917,8.008796710954838e6,6.6315063650828e6
543.,2.284899447513812,8.026031664485898e6,6.657662043582137e6
544.,2.2806992647058824,8.043388139332183e6,6.683592911727535e6
545.,2.2765144954128442,8.060861066472394e6,6.709313490137477e6
546.,2.272345054945055,8.07844922913795e6,6.7348384701446835e6
547.,2.2681908592321753,8.096154542355262e6,6.760182446949474e6
548.,2.264051824817518,8.113980254831813e6,6.78535959645436e6
549.,2.259927868852459,8.1319221479746215e6,6.810420967500328e6
550.,2.255818909090909,8.149669863237184e6,6.837487060038065e6
551.,2.2517248638838474,8.167571952598711e6,6.864485264215442e6
552.,2.247645652173913,8.1856160064199455e6,6.89141417609584e6
553.,2.243581193490054,8.203776586114611e6,6.918270679997826e6
554.,2.239531407942238,8.222013351817322e6,6.94505008936691e6
555.,2.2354962162162164,8.240270932015331e6,6.971746571218777e6
556.,2.2314755395683457,8.258481111319447e6,6.998353902530337e6
557.,2.227469299820467,8.2765677047898425e6,7.024866568767768e6
558.,2.223477419354839,8.294454139899102e6,7.051281154483771e6
559.,2.2194998211091232,8.312073282332108e6,7.0775978961060345e6
560.,2.2155364285714283,8.329378463844177e6,7.1038221785330465e6
561.,2.2115871657754007,8.34635410857869e6,7.129965682420621e6
562.,2.2076519572953734,8.363023978759189e6,7.156046857810997e6
563.,2.2037307282415632,8.379455058467591e6,7.182090439569522e6
564.,2.199823404255319,8.39575558487369e6,7.208125841551755e6
565.,2.195929911504425,8.412066684341766e6,7.234184450801293e6
566.,2.1920501766784453,8.42854825523916e6,7.260296043658931e6
567.,2.188184126984127,8.445360817993404e6,7.286484703989565e6
568.,2.184331690140845,8.462645707756447e6,7.312764696464665e6
569.,2.1804927943760983,8.480506067047304e6,7.339136727820081e6
570.,2.176667368421053,8.498990687285889e6,7.365584947703179e6
571.,2.17285534150613,8.518082097616073e6,7.392074951413632e6
572.,2.1690566433566434,8.537689714008702e6,7.418552997577609e6
573.,2.1652712041884814,8.557648524602322e6,7.444946665413727e6
574.,2.161498954703833,8.577723757843297e6,7.471167231620445e6
575.,2.1577398260869565,8.597622114571262e6,7.497114092586112e6
576.,2.1539937499999997,8.617010196200812e6,7.522681515570099e6
577.,2.1502606585788557,8.635540426469823e6,7.547767790426275e6
578.,2.1465404844290656,8.652883804826675e6,7.572286419571378e6
579.,2.1428331606217617,8.66876720232886e6,7.596178349779087e6
580.,2.139138620689655,8.683010904230127e6,7.61942355217963e6
581.,2.1354567986230637,8.695560376674887e6,7.642049748320733e6
582.,2.1317876288659794,8.706505665356178e6,7.664136058785169e6
583.,2.1281310463121783,8.716177020803317e6,7.685980792246441e6
584.,2.1244869863013696,8.724915484459626e6,7.7077368350158725e6
585.,2.1208553846153846,8.733096133602448e6,7.729432291436483e6
586.,2.117236177474403,8.741238611326639e6,7.751264897702331e6
587.,2.1136293015332197,8.74985525586348e6,7.773416566462658e6
588.,2.110034693877551,8.759402703001088e6,7.796036308509969e6
589.,2.106452292020373,8.770244737126807e6,7.819227813346961e6
590.,2.102882033898305,8.782628768965429e6,7.843042141785936e6
591.,2.0993238578680202,8.796675144341797e6,7.867474923932941e6
592.,2.095777702702703,8.812376540312946e6,7.892466912196246e6
593.,2.092243507588533,8.829604147532161e6,7.917906716781522e6
594.,2.0887212121212118,8.848117862623323e6,7.943634900418427e6
595.,2.085210756302521,8.867578834487095e6,7.9694491345705e6
596.,2.0817120805369127,8.887563971184297e6,7.995110649129221e6
597.,2.078225125628141,8.90758308462155e6,8.020352612562537e6
598.,2.0747498327759195,8.927100000254918e6,8.0448912623195145e6
599.,2.071286143572621,8.945559027221253e6,8.068440487010887e6
600.,2.0678340000000004,8.962417563515106e6,8.090730086968824e6
601.,2.064393344425957,8.97718428538172e6,8.111527107202367e6
602.,2.060964119601329,8.989460495256634e6,8.130658548694208e6
603.,2.0575462686567167,8.998980180120908e6,8.148032664599267e6
604.,2.0541397350993376,9.005642796774903e6,8.163655305656401e6
605.,2.0507444628099174,9.009532474767782e6,8.17763778628424e6
606.,2.047360396039604,9.010918697117163e6,8.19019373569585e6
607.,2.0439874794069195,9.010236540809412e6,8.201624283353265e6
608.,2.040625657894737,9.00804850100268e6,8.212293231413703e6
609.,2.0372748768472904,9.004993591211876e6,8.222595880445104e6
610.,2.033935081967213,9.001731638882311e6,8.232926256388782e6
611.,2.0306062193126024,8.99889086228325e6,8.243647346742599e6
612.,2.0272882352941175,8.997025086321086e6,8.255067761551797e6
613.,2.0239810766721043,8.996584119765488e6,8.267426493704251e6
614.,2.020684690553746,8.997897863785466e6,8.280885744139248e6
615.,2.0173990243902438,9.00117242847407e6,8.295530526073136e6
616.,2.0141240259740263,9.00649525662837e6,8.31137313563593e6
617.,2.0108596434359804,9.013845952615533e6,8.328360515605381e6
618.,2.0076058252427185,9.023332211261911e6,8.347151278663288e6
619.,2.0043625201938613,9.03462037364714e6,8.367116390340664e6
620.,2.001129677419355,9.047385329969294e6,8.387794213436284e6
621.,1.9979072463768115,9.061327973763002e6,8.408962648456613e6
622.,1.9946951768488745,9.076105072167534e6,8.43037239329173e6
623.,1.99149341894061,9.091339188756913e6,8.451753103314275e6
624.,1.988301923076923,9.106628687952382e6,8.472819947394852e6
625.,1.9851206399999999,9.121558509168265e6,8.49328103891521e6
626.,1.981949520766773,9.135712316039199e6,8.512846133984167e6
627.,1.9787885167464117,9.14868640225685e6,8.531236806083059e6
628.,1.9756375796178345,9.16010538193377e6,8.548198033698767e6
629.,1.9724966613672497,9.169639236066166e6,8.563510795120062e6
630.,1.9693657142857142,9.177020779934414e6,8.577004892398454e6
631.,1.9662446909667195,9.182062142655103e6,8.588570888178775e6
632.,1.9631335443037974,9.184668516115814e6,8.598169814571941e6
633.,1.9600322274881516,9.184847345688272e6,8.605839282778762e6
634.,1.956940694006309,9.182711378303977e6,8.611694840673707e6
635.,1.9538588976377953,9.178474567901403e6,8.615925896605523e6
636.,1.9507867924528302,9.172440690083927e6,8.618786189025376e6
637.,1.947724332810047,9.164985481148578e6,8.620579510811092e6
638.,1.944671473354232,9.156533990208913e6,8.621642041272398e6
639.,1.9416281690140844,9.147535428671844e6,8.622323058898507e6
640.,1.938594375,9.138438000130333e6,8.62296592100066e6
641.,1.9355700468018722,9.129665980480645e6,8.623890998916006e6
642.,1.9325551401869157,9.121600776247608e6,8.625381820314545e6
643.,1.9295496111975117,9.11456696940331e6,8.627675109906087e6
644.,1.926553416149068,9.108823619271057e6,8.630954860582102e6
645.,1.923566511627907,9.104560472064136e6,8.635350106549025e6
646.,1.920588854489164,9.101898301169803e6,8.640935762761742e6
647.,1.917620401854714,9.100892385832721e6,8.647735750616843e6
648.,1.914661111111111,9.101538105821943e6,8.655727624999752e6
649.,1.91171093990755,9.103777734133832e6,8.66484801169965e6
650.,1.9087698461538463,9.107507691990748e6,8.674998312914826e6
651.,1.9058377880184332,9.112585741321389e6,8.68605030503128e6
652.,1.9029147239263804,9.118837793537194e6,8.697851410321392e6
653.,1.9000006125574271,9.126064188257601e6,8.710229557222947e6
654.,1.8970954128440367,9.134045431597171e6,8.722997645482505e6
655.,1.8941990839694656,9.142547478783797e6,8.735957701780437e6
656.,1.8913115853658538,9.151326702745656e6,8.748904850713436e6
657.,1.8884328767123286,9.160134713328065e6,8.761631238683306e6
658.,1.8855629179331306,9.16872318568903e6,8.773930037890397e6
659.,1.8827016691957512,9.176848825620184e6,8.785599627601799e6
660.,1.879849090909091,9.184258946166692e6,8.796393030064076e6
661.,1.877005143721634,9.190396450533878e6,8.805196604465937e6
662.,1.8741697885196373,9.19541040947547e6,8.812831450016111e6
663.,1.8713429864253395,9.199136269264853e6,8.819170025799008e6
664.,1.868524698795181,9.201442344621334e6,8.824113996971017e6
665.,1.8657148872180451,9.202234351793125e6,8.82759801591539e6
666.,1.8629135135135135,9.20145902319733e6,8.829592658791367e6
667.,1.860120539730135,9.199106479265684e6,8.830106236726064e6
668.,1.8573359281437125,9.19521107617805e6,8.82918524404799e6
669.,1.8545596412556056,9.189850531435786e6,8.826913283690128e6
670.,1.8517916417910447,9.18314324631774e6,8.82340841594175e6
671.,1.8490318926974665,9.175243882910473e6,8.818818999874866e6
672.,1.846280357142857,9.16633739626068e6,8.813318221480936e6
673.,1.8435369985141157,9.156631850623978e6,8.807097612537421e6
674.,1.8408017804154304,9.14635044524991e6,8.800359944418138e6
675.,1.8380746666666665,9.135723227347746e6,8.79331192130141e6
676.,1.835355621301775,9.124978972421357e6,8.78615709353285e6
677.,1.8326446085672086,9.114337667480435e6,8.779089367175499e6
678.,1.829941592920354,9.104003950136576e6,8.772287408940932e6
679.,1.8272465390279824,9.094161749921318e6,8.76591014912323e6
680.,1.824559411764706,9.084970262934983e6,8.760093482727531e6
681.,1.8218801762114536,9.076561281290393e6,8.75494817300989e6
682.,1.8192087976539588,9.069037805992818e6,8.750558881599186e6
683.,1.816545241581259,9.06247380204147e6,8.746984190688107e6
684.,1.8138894736842104,9.056914911261065e6,8.744257447174542e6
685.,1.8112414598540143,9.052379918512939e6,8.742388244523281e6
686.,1.808601166180758,9.048862768443903e6,8.741364361820163e6
687.,1.8059685589519652,9.04633494649932e6,8.74115399635367e6
688.,1.8033436046511628,9.044748064481148e6,8.741708151055858e6
689.,1.8007262699564586,9.044036522480143e6,8.742963066995516e6
690.,1.7981165217391304,9.04412015149673e6,8.744842620305294e6
691.,1.7955143270622285,9.044906771482643e6,8.747260629867848e6
