lambda (nm), E(eV), Cext [nm^2], Csca [nm^2]
372.,3.335216129032258,7.170560404342068e6,6.945934077685976e6
373.,3.3262745308310993,7.1780965075007435e6,6.960173496959363e6
374.,3.3173807486631013,7.185646890447329e6,6.974109697861624e6
375.,3.3085344,7.193213751131765e6,6.987736340009435e6
376.,3.2997351063829785,7.200799655305979e6,7.001047261519171e6
377.,3.2909824933687,7.208407655004625e6,7.014036467912618e6
378.,3.2822761904761903,7.2160412597695105e6,7.026698122150589e6
379.,3.2736158311345647,7.223704650960904e6,7.039026535816814e6
380.,3.2650010526315785,7.231403050292058e6,7.05101616149122e6
381.,3.256431496062992,7.23914112635123e6,7.062661586401686e6
382.,3.2479068062827228,7.246881758323248e6,7.073301382243613e6
383.,3.239426631853786,7.254636765109315e6,7.082933555633967e6
384.,3.230990625,7.262453321765626e6,7.092240116831126e6
385.,3.2225984415584414,7.270336164822314e6,7.101251593138602e6
386.,3.2142497409326425,7.278323929169536e6,7.1099982322513405e6
387.,3.2059441860465117,7.286435444865039e6,7.118510014704106e6
388.,3.197681443298969,7.294617169493175e6,7.126816684033589e6
389.,3.18946118251928,7.302874411358323e6,7.134947878820738e6
390.,3.181283076923077,7.311363835769844e6,7.142933184581069e6
391.,3.173146803069054,7.320149714239386e6,7.150801915120269e6
392.,3.165052040816326,7.329015308987748e6,7.158582918807165e6
393.,3.1569984732824428,7.337727176497204e6,7.16630543215554e6
394.,3.1489857868020303,7.346667709128753e6,7.174000378167098e6
395.,3.141013670886076,7.356329027381335e6,7.181698730111074e6
396.,3.1330818181818185,7.366709385676886e6,7.189429274775787e6
397.,3.1251899244332493,7.376982206295476e6,7.197216095366976e6
398.,3.117337688442211,7.3864117533998955e6,7.205657146136448e6
399.,3.109524812030075,7.395996080126756e6,7.214598311246961e6
400.,3.101751,7.407248727039614e6,7.223686326729316e6
401.,3.0940159600997506,7.420721692478106e6,7.232937893564574e6
402.,3.0863194029850747,7.435562989942888e6,7.242341059265326e6
403.,3.0786610421836227,7.447938116065436e6,7.25182425903193e6
404.,3.071040594059406,7.455983826838291e6,7.261390272490193e6
405.,3.063457777777778,7.46467709270152e6,7.271195463956176e6
406.,3.055912315270936,7.477360554406898e6,7.281346724846017e6
407.,3.0484039312039313,7.494873462287837e6,7.291904500800109e6
408.,3.0409323529411765,7.517209900708057e6,7.302876119910487e6
409.,3.033497310513447,7.539483400751327e6,7.313941743233525e6
410.,3.026098536585366,7.549767472784698e6,7.324440135408227e6
411.,3.018735766423358,7.55030194637104e6,7.334720637243478e6
412.,3.0114087378640773,7.554628307867789e6,7.345703865718472e6
413.,3.004117191283293,7.566917642680356e6,7.357682498026328e6
414.,2.996860869565217,7.586729272623824e6,7.371078886959341e6
415.,2.989639518072289,7.615135183877925e6,7.385930434565769e6
416.,2.982452884615385,7.652804689899699e6,7.40213311929935e6
417.,2.9753007194244603,7.689668489300607e6,7.418039907312414e6
418.,2.968182775119617,7.698899468444748e6,7.429835500557058e6
419.,2.9610988066825774,7.681820367862214e6,7.438408915525318e6
420.,2.954048571428572,7.668906277222878e6,7.448485205491598e6
421.,2.947031828978622,7.6702302718673395e6,7.46143337852115e6
422.,2.940048341232228,7.683857476617915e6,7.477044079008458e6
423.,2.9330978723404257,7.708515409276391e6,7.495444036690556e6
424.,2.926180188679245,7.745820334473189e6,7.517406036584734e6
425.,2.919295058823529,7.799392743552229e6,7.544053044588079e6
426.,2.912442253521127,7.867696583711783e6,7.574581719418302e6
427.,2.9056215456674472,7.920632625518563e6,7.599333674895154e6
428.,2.8988327102803733,7.908302940677639e6,7.603950856225151e6
429.,2.892075524475524,7.856420058164634e6,7.598066290259581e6
430.,2.8853497674418604,7.819666633384387e6,7.598371841449587e6
431.,2.878655220417633,7.808254414184331e6,7.606920636277775e6
432.,2.8719916666666663,7.815626115127352e6,7.621590501366484e6
433.,2.8653588914549655,7.836990986068401e6,7.64161289727669e6
434.,2.8587566820276495,7.871443422463885e6,7.667153536490141e6
435.,2.852184827586207,7.921020406534136e6,7.69945640210594e6
436.,2.845643119266055,7.989349711579147e6,7.740199221035016e6
437.,2.839131350114416,8.076209817700683e6,7.788730107150602e6
438.,2.832649315068493,8.160484464970841e6,7.833892397949194e6
439.,2.826196810933941,8.188008570021837e6,7.849639345991627e6
440.,2.819773636363636,8.135890864743743e6,7.827739375088966e6
441.,2.8133795918367346,8.060677536774599e6,7.797619642135977e6
442.,2.8070144796380094,8.009411466636991e6,7.781327855506276e6
443.,2.800678103837472,7.987998853310635e6,7.780648612496491e6
444.,2.79437027027027,7.989422697871762e6,7.791754144380083e6
445.,2.7880907865168543,8.007848320402399e6,7.811811444430047e6
446.,2.781839461883408,8.040593123312088e6,7.839702966734881e6
447.,2.7756161073825503,8.087422410865637e6,7.8755651090796385e6
448.,2.7694205357142856,8.149507098493496e6,7.920156085377872e6
449.,2.763252561247216,8.227505535614732e6,7.973628473648875e6
450.,2.757112,8.31684786006792e6,8.032559471449716e6
451.,2.75099866962306,8.39923585968592e6,8.08486509153608e6
452.,2.7449123893805307,8.439345310309296e6,8.108466895404943e6
453.,2.7388529801324504,8.410962855813617e6,8.089672395647364e6
454.,2.732820264317181,8.33948392629858e6,8.046832582605875e6
455.,2.7268140659340663,8.269921807083458e6,8.008284297341102e6
456.,2.720834210526316,8.225074036018729e6,7.987126568655891e6
457.,2.714880525164114,8.206970609434429e6,7.983654607799574e6
458.,2.7089528384279475,8.210968530281218e6,7.994494017922632e6
459.,2.703050980392157,8.232579761805508e6,8.016680454149186e6
460.,2.6971747826086956,8.268950471101638e6,8.048395552941663e6
461.,2.6913240780911063,8.318532780370802e6,8.088637637867779e6
462.,2.6854987012987013,8.380195791527657e6,8.136561092374802e6
463.,2.6796984881209505,8.451837315437613e6,8.190482451907922e6
464.,2.673923275862069,8.528269960801855e6,8.246413900380675e6
465.,2.6681729032258064,8.598819781768752e6,8.296512594212043e6
466.,2.6624472103004293,8.647257831074463e6,8.329374970924017e6
467.,2.656746038543897,8.658460349917114e6,8.335123849624378e6
468.,2.651069230769231,8.630295830345578e6,8.313688774568922e6
469.,2.6454166311300638,8.577646528458217e6,8.276827757905143e6
470.,2.6397880851063826,8.521727816918999e6,8.239900561679452e6
471.,2.6341834394904455,8.47769312414467e6,8.213246720780954e6
472.,2.628602542372881,8.451589201339865e6,8.201043848695746e6
473.,2.623045243128964,8.443195331169369e6,8.202438285281186e6
474.,2.617511392405063,8.450547184155768e6,8.215415119292162e6
475.,2.612000842105263,8.471391683707235e6,8.238221067278226e6
476.,2.6065134453781513,8.503722595051002e6,8.269335969665918e6
477.,2.6010490566037734,8.545807590873884e6,8.307439998060107e6
478.,2.595607531380753,8.595903890023148e6,8.351168017133096e6
479.,2.5901887265135697,8.651790925493097e6,8.3987385031445e6
480.,2.5847925,8.710191404302524e6,8.447511220690995e6
481.,2.579418711018711,8.766241954327513e6,8.493606187402278e6
482.,2.5740672199170125,8.813403820500951e6,8.531896262429994e6
483.,2.5687378881987577,8.844414690183269e6,8.556834231697455e6
484.,2.5634305785123965,8.85361087313996e6,8.564327012373757e6
485.,2.5581451546391754,8.839791549778922e6,8.553940489017652e6
486.,2.5528814814814815,8.807559169859033e6,8.529797437185733e6
487.,2.5476394250513352,8.765697759912716e6,8.499128501656687e6
488.,2.5424188524590163,8.723664223756721e6,8.469441397407476e6
489.,2.537219631901841,8.688687423302164e6,8.446294107235515e6
490.,2.5320416326530615,8.66480257337296e6,8.432643118268719e6
491.,2.526884725050916,8.653379138044445e6,8.429344765832264e6
492.,2.5217487804878047,8.654131242357517e6,8.435990501962718e6
493.,2.5166336713995943,8.665967327541947e6,8.451581013016662e6
494.,2.5115392712550606,8.687498417511689e6,8.474914664002284e6
495.,2.506465454545454,8.717253443234334e6,8.504740071142124e6
496.,2.5014120967741937,8.753726210165853e6,8.53976724196191e6
497.,2.4963790744466805,8.795447605953088e6,8.578650950493013e6
498.,2.4913662650602406,8.840137736964414e6,8.61953041410748e6
499.,2.4863735470941886,8.885261431238532e6,8.66023397062948e6
500.,2.4814008,8.927718245925063e6,8.698119681469051e6
501.,2.4764479041916165,8.963940634151902e6,8.730177473933917e6
502.,2.471514741035856,8.990284530221766e6,8.753382113514015e6
503.,2.466601192842942,9.003742830860006e6,8.765314281566087e6
504.,2.461707142857143,9.002823322721109e6,8.764903603339626e6
505.,2.456832475247525,8.988218832572054e6,8.75297020078519e6
506.,2.451977075098814,8.962863971033791e6,8.73222602842844e6
507.,2.4471408284023672,8.931253159913562e6,8.706648871438995e6
508.,2.4423236220472444,8.89832027037697e6,8.680504781587446e6
509.,2.4375253438113944,8.868393338136835e6,8.65746269460606e6
510.,2.432745882352941,8.844589259675892e6,8.640103021230133e6
511.,2.4279851272015653,8.828698223973973e6,8.629847833604107e6
512.,2.42324296875,8.82138976526503e6,8.627158819778975e6
513.,2.418519298245614,8.822533564877171e6,8.63182328941088e6
514.,2.413814007782101,8.831495048873246e6,8.643210387271186e6
515.,2.409126990291262,8.847347090347162e6,8.660450554507028e6
516.,2.4044581395348836,8.868992511645405e6,8.682536492835814e6
517.,2.3998073500967116,8.895215762878045e6,8.708363229880618e6
518.,2.3951745173745174,8.924688281255584e6,8.736729412548501e6
519.,2.3905595375722544,8.955951613538165e6,8.766321220798898e6
520.,2.385962307692308,8.98740139030623e6,8.795699308852818e6
521.,2.381382725527831,9.017273575970395e6,8.823216998029822e6
522.,2.376820689655172,9.043506233125683e6,8.84645565350879e6
523.,2.372276099426386,9.06445277308739e6,8.864631587695708e6
524.,2.3677488549618317,9.078558913074942e6,8.876424096498517e6
525.,2.363238857142857,9.084742565206405e6,8.880959117108282e6
526.,2.3587460076045628,9.08261413679298e6,8.878000360559395e6
527.,2.3542702087286527,9.072612694615075e6,8.868059634054994e6
528.,2.349811363636364,9.055996738493439e6,8.852373669392275e6
529.,2.3453693761814742,9.03467217416062e6,8.832735726135243e6
530.,2.3409441509433964,9.01089873467795e6,8.811222882171106e6
531.,2.336535593220339,8.986957981878802e6,8.789895753832435e6
532.,2.3321436090225567,8.964869266204325e6,8.770547767284466e6
533.,2.3277681050656662,8.946208203032253e6,8.754550603272768e6
534.,2.323408988764045,8.932038095113415e6,8.74280225115359e6
535.,2.3190661682242992,8.922931044079516e6,8.735754487775968e6
536.,2.314739552238806,8.919041762705691e6,8.733485395846575e6
537.,2.3104290502793297,8.920199939876685e6,8.73578609410991e6
538.,2.306134572490706,8.925997839896908e6,8.742241181686254e6
539.,2.3018560296846013,8.935861415798541e6,8.752293030758798e6
540.,2.2975933333333334,8.949101993554307e6,8.765287913134364e6
541.,2.2933463955637707,8.96495087667554e6,8.780506560991485e6
542.,2.2891151291512917,8.982581778345186e6,8.797183901493948e6
543.,2.284899447513812,9.001126836891726e6,8.814523329277715e6
544.,2.2806992647058824,9.019691877707455e6,8.831710683663795e6
545.,2.2765144954128442,9.037375925745701e6,8.847932407729218e6
546.,2.272345054945055,9.05329880041541e6,8.862401221225789e6
547.,2.2681908592321753,9.066638819148397e6,8.874390928446172e6
548.,2.264051824817518,9.076680096450083e6,8.883279624359142e6
549.,2.259927868852459,9.083150742609492e6,8.88930833037833e6
550.,2.255818909090909,9.085915471130231e6,8.89262769660356e6
551.,2.2517248638838474,9.08445335392525e6,8.892125067479743e6
552.,2.247645652173913,9.078901542906059e6,8.887959887124486e6
553.,2.243581193490054,9.069663056022255e6,8.880531991706453e6
554.,2.239531407942238,9.057378467057198e6,8.870453312046425e6
555.,2.2354962162162164,9.042870871233644e6,8.858495598907098e6
556.,2.2314755395683457,9.027071980508419e6,8.845521653494075e6
557.,2.227469299820467,9.010940926096188e6,8.83241079357803e6
558.,2.223477419354839,8.99538795740426e6,8.819989658233898e6
559.,2.2194998211091232,8.981212809528304e6,8.80897708729196e6
560.,2.2155364285714283,8.969063212400088e6,8.799947795055326e6
561.,2.2115871657754007,8.95941440202676e6,8.793315335407265e6
562.,2.2076519572953734,8.952566858444048e6,8.789331588426558e6
563.,2.2037307282415632,8.948657459030578e6,8.788098224677984e6
564.,2.199823404255319,8.94767876192943e6,8.789585257899396e6
565.,2.195929911504425,8.949501779829936e6,8.79365245601177e6
566.,2.1920501766784453,8.953898820191722e6,8.800070535453878e6
567.,2.188184126984127,8.96056430063019e6,8.808540302274039e6
568.,2.184331690140845,8.96913261735359e6,8.818708975314863e6
569.,2.1804927943760983,8.97919303011705e6,8.830183729262656e6
570.,2.176667368421053,8.990302116191108e6,8.842543021770295e6
571.,2.17285534150613,9.001994677362742e6,8.855346558497828e6
572.,2.1690566433566434,9.01379410949933e6,8.868144850600084e6
573.,2.1652712041884814,9.025223203993853e6,8.880489268730475e6
574.,2.161498954703833,9.035816170337543e6,8.891943318217792e6
575.,2.1577398260869565,9.04513236151985e6,8.902095563124862e6
576.,2.1539937499999997,9.052771761799634e6,8.910574224000907e6
577.,2.1502606585788557,9.058391785120092e6,8.917062989742933e6
578.,2.1465404844290656,9.061724384408724e6,8.921317068289498e6
579.,2.1428331606217617,9.062591970563632e6,8.923178033355262e6
580.,2.139138620689655,9.060920295374546e6,8.922585709628487e6
581.,2.1354567986230637,9.056746377258625e6,8.919585282203596e6
582.,2.1317876288659794,9.050219825447857e6,8.91432809407313e6
583.,2.1281310463121783,9.040940053717826e6,8.905530402187327e6
584.,2.1244869863013696,9.029860519275185e6,8.894929860282816e6
585.,2.1208553846153846,9.017493797862964e6,8.883127026683627e6
586.,2.117236177474403,9.004321031931235e6,8.870587741920829e6
587.,2.1136293015332197,8.990836470561963e6,8.857787036148064e6
588.,2.110034693877551,8.977519738628095e6,8.845182811274432e6
589.,2.106452292020373,8.964811631076826e6,8.833193077275451e6
590.,2.102882033898305,8.95309513594085e6,8.822178317056676e6
591.,2.0993238578680202,8.942682515923867e6,8.812429712131374e6
592.,2.095777702702703,8.933808444394417e6,8.80416316756635e6
593.,2.092243507588533,8.926628537654271e6,8.79751846045643e6
594.,2.0887212121212118,8.921222219295127e6,8.792562462780751e6
595.,2.085210756302521,8.917598694964683e6,8.789295254062844e6
596.,2.0817120805369127,8.915704860067772e6,8.787657994513582e6
597.,2.078225125628141,8.91543414088729e6,8.787541609021343e6
598.,2.0747498327759195,8.916635513348246e6,8.78879557119316e6
599.,2.071286143572621,8.919122198475156e6,8.79123632276038e6
600.,2.0678340000000004,8.92267976291151e6,8.794655082815269e6
601.,2.064393344425957,8.927073536864607e6,8.79882497541772e6
602.,2.060964119601329,8.932055393379638e6,8.803507527026804e6
603.,2.0575462686567167,8.937370013742214e6,8.80845865924663e6
604.,2.0541397350993376,8.942760798717715e6,8.81343433259564e6
605.,2.0507444628099174,8.947975582302647e6,8.81819599091954e6
606.,2.047360396039604,8.95277227010851e6,8.822515920775484e6
607.,2.0439874794069195,8.95692446610122e6,8.826182582353855e6
608.,2.040625657894737,8.960227076386228e6,8.829005895835556e6
609.,2.0372748768472904,8.962501795085397e6,8.830822387055203e6
610.,2.033935081967213,8.963602294418938e6,8.831500018003464e6
611.,2.0306062193126024,8.963418869293584e6,8.830942460986687e6
612.,2.0272882352941175,8.961882237065304e6,8.829092530639987e6
613.,2.0239810766721043,8.95896617577085e6,8.82593447484066e6
614.,2.020684690553746,8.95468870668628e6,8.821494850857519e6
615.,2.0173990243902438,8.949111592348205e6,8.815841778962139e6
616.,2.0141240259740263,8.94233802590377e6,8.8090824685712e6
617.,2.0108596434359804,8.934595654950531e6,8.801563906049274e6
618.,2.0076058252427185,8.926314090552416e6,8.794067441680467e6
619.,2.0043625201938613,8.917334236611519e6,8.78595749306577e6
620.,2.001129677419355,8.907863698802423e6,8.777433926127752e6
621.,1.9979072463768115,8.898119231932707e6,8.768704251440916e6
622.,1.9946951768488745,8.88831845918514e6,8.759975735848889e6
623.,1.99149341894061,8.878672015123826e6,8.751447962549446e6
624.,1.988301923076923,8.869376516144266e6,8.743306217972154e6
625.,1.9851206399999999,8.860608664374089e6,8.735715988509849e6
626.,1.981949520766773,8.852520675447807e6,8.728818738878662e6
627.,1.9787885167464117,8.845237103209455e6,8.722729031944383e6
628.,1.9756375796178345,8.838853028742349e6,8.71753294997415e6
629.,1.9724966613672497,8.833433497095685e6,8.713287698662186e6
630.,1.9693657142857142,8.829014027281998e6,8.710022222034927e6
631.,1.9662446909667195,8.825601990454985e6,8.707738629066154e6
632.,1.9631335443037974,8.823178644405492e6,8.706414228211496e6
633.,1.9600322274881516,8.821701624749186e6,8.706003979299791e6
634.,1.956940694006309,8.821107718521226e6,8.706443197595188e6
635.,1.9538588976377953,8.821315778440703e6,8.707650376712415e6
636.,1.9507867924528302,8.822229671002015e6,8.709530030827519e6
637.,1.947724332810047,8.823741184958743e6,8.711975488670053e6
638.,1.944671473354232,8.82573285592319e6,8.714871599532306e6
639.,1.9416281690140844,8.828080686310496e6,8.718097333721742e6
640.,1.938594375,8.83065675689292e6,8.721528275790485e6
641.,1.9355700468018722,8.833331736787118e6,8.72503901850256e6
642.,1.9325551401869157,8.835977303102555e6,8.728505469355829e6
643.,1.9295496111975117,8.83846848064664e6,8.731807080088932e6
644.,1.926553416149068,8.84068590650708e6,8.734829004034283e6
645.,1.923566511627907,8.842518015442448e6,8.73746417723569e6
646.,1.920588854489164,8.843863130749078e6,8.739615308233868e6
647.,1.917620401854714,8.844631432936652e6,8.741196749417601e6
648.,1.914661111111111,8.844746766476808e6,8.742136211176611e6
649.,1.91171093990755,8.844148234569784e6,8.742376270195521e6
650.,1.9087698461538463,8.84279152445305e6,8.741875616189336e6
651.,1.9058377880184332,8.84064990272643e6,8.740609978617527e6
652.,1.9029147239263804,8.8377148221935e6,8.738572677080268e6
653.,1.9000006125574271,8.833996089533135e6,8.735774746870462e6
654.,1.8970954128440367,8.829521556597408e6,8.73224460438882e6
655.,1.8941990839694656,8.824336316752983e6,8.728027235291889e6
656.,1.8913115853658538,8.818501410182446e6,8.723182910098532e6
657.,1.8884328767123286,8.812092066719644e6,8.717785455851216e6
658.,1.8855629179331306,8.805195539434792e6,8.711920136204233e6
659.,1.8827016691957512,8.797908604640242e6,8.705681213896185e6
660.,1.879849090909091,8.790243346053991e6,8.698988302625757e6
661.,1.877005143721634,8.78231050005879e6,8.691949947921636e6
662.,1.8741697885196373,8.774312162055537e6,8.684855045025881e6
663.,1.8713429864253395,8.76635605396268e6,8.677808133072406e6
664.,1.868524698795181,8.758545209572764e6,8.670908955462638e6
665.,1.8657148872180451,8.7509756165688e6,8.664250192507228e6
666.,1.8629135135135135,8.743734205900278e6,8.657915535133284e6
667.,1.860120539730135,8.736897230497772e6,8.651978139189873e6
668.,1.8573359281437125,8.730529053070646e6,8.646499478312397e6
669.,1.8545596412556056,8.724681342150195e6,8.641528593412194e6
670.,1.8517916417910447,8.719392657788174e6,8.637101719762217e6
671.,1.8490318926974665,8.71468839449774e6,8.63324225941073e6
672.,1.846280357142857,8.710581039205126e6,8.62996105731686e6
673.,1.8435369985141157,8.707070696408257e6,8.627256934391731e6
674.,1.8408017804154304,8.70414583078223e6,8.625117428914022e6
675.,1.8380746666666665,8.701784178684799e6,8.623519699128862e6
676.,1.835355621301775,8.699953783569925e6,8.622431543424428e6
677.,1.8326446085672086,8.6986141154603e6,8.621812499573126e6
678.,1.829941592920354,8.697717240721479e6,8.62161499051029e6
679.,1.8272465390279824,8.697209014659906e6,8.621785490257455e6
680.,1.824559411764706,8.697030275588503e6,8.62226568955568e6
681.,1.8218801762114536,8.697118024463242e6,8.622993646069681e6
682.,1.8192087976539588,8.697406578862388e6,8.6239049085111e6
683.,1.816545241581259,8.697828693638822e6,8.624933607508399e6
684.,1.8138894736842104,8.698316643288508e6,8.62601350853629e6
685.,1.8112414598540143,8.698803262560485e6,8.627079023711761e6
686.,1.808601166180758,8.699222942523468e6,8.628066179818511e6
687.,1.8059685589519652,8.69951257918116e6,8.628913539775712e6
688.,1.8033436046511628,8.699612470907303e6,8.629563073920885e6
689.,1.8007262699564586,8.699467159731962e6,8.62996097623418e6
690.,1.7981165217391304,8.699026210012518e6,8.630058419146823e6
691.,1.7955143270622285,8.698244916436281e6,8.62981223901299e6
