lambda (nm), E(eV), Cext [nm^2], Csca [nm^2]
304.,4.081251315789474,211.60716450875083,2.844921474867176
305.,4.067870163934426,210.82383208540978,2.8084149589118534
306.,4.054576470588235,210.09263422573454,2.773028898049839
307.,4.041369381107492,209.40225370676066,2.7386056242353
308.,4.028248051948053,208.7415254707891,2.7049947101905523
309.,4.015211650485437,208.09941110480742,2.672052194239351
310.,4.00225935483871,207.46498214559102,2.6396400336750308
311.,3.989390353697749,206.81085652612882,2.607447831356072
312.,3.976603846153846,205.81722338198358,2.572063160285957
313.,3.963899041533546,204.82592860577375,2.5371805636094575
314.,3.951275159235669,203.84816050331352,2.5029023847087464
315.,3.9387314285714283,202.89489130118451,2.4693243009152526
316.,3.9262670886075948,201.97688947571947,2.436535773983298
317.,3.913881388012618,201.10474080631846,2.4046206418965888
318.,3.9015735849056603,200.28887790957143,2.3736578366863528
319.,3.889342946708464,199.53961807596642,2.3437222158501507
320.,3.87718875,198.86720932092453,2.314885498345577
321.,3.8651102803738313,198.47955047823828,2.2891532736060434
322.,3.853106832298136,198.47718903848727,2.267438239321761
323.,3.841177708978328,198.55914399539623,2.246752612731275
324.,3.829322222222222,198.70971323973555,2.226925278514117
325.,3.8175396923076925,198.9130997808006,2.2077874177141354
326.,3.805829447852761,199.15333926293727,2.189171236193585
327.,3.7941908256880734,199.41424604166178,2.170909076228873
328.,3.7826231707317075,199.67937849525384,2.152832909007204
329.,3.771125835866261,199.93202445177,2.134774211233684
330.,3.759698181818182,200.1552077238737,2.11656423180502
331.,3.7483395770392747,200.33171675512475,2.0980346544258386
332.,3.737049397590362,200.3272300726729,2.0777926508550855
333.,3.725827027027027,199.9190667098661,2.053563176598002
334.,3.714671856287425,199.4406880129917,2.028891468357446
335.,3.7035832835820894,198.89743863776047,2.0038587269139536
336.,3.692560714285714,198.2947331810916,1.978544998511334
337.,3.681603560830861,197.63803022745665,1.9530286482645864
338.,3.67071124260355,196.93280824362557,1.927385902447881
339.,3.659883185840708,196.18454347199105,1.901690459984863
340.,3.649118823529412,195.398689934433,1.8760131722751363
341.,3.6384175953079176,194.58066162283595,1.8504217894654555
342.,3.6277789473684208,193.73581691945824,1.8249807704195227
343.,3.617202332361516,192.8653144019394,1.7996350430038286
344.,3.6066872093023257,191.96723062596578,1.7742475162251463
345.,3.596233043478261,191.0587971308612,1.7492152664285285
346.,3.5858393063583813,190.1457548561556,1.7246072547919207
347.,3.5755054755043223,189.23372963606383,1.7004878380587545
348.,3.5652310344827587,188.32822833381604,1.6769169333981808
349.,3.55501547277937,187.43463721197688,1.6539502322396495
350.,3.5448582857142856,186.55822243570643,1.6316394569800832
351.,3.5347589743589745,185.70413260105533,1.610032654927355
352.,3.5247170454545453,184.87740317890334,1.5891745243991333
353.,3.514732011331445,184.082962766715,1.569106768521534
354.,3.5048033898305087,183.32564104451478,1.5498684729504217
355.,3.4949307042253523,182.72723246251795,1.5329876673502323
356.,3.4851134831460673,182.28447942655637,1.5183666988528155
357.,3.4753512605042016,181.88400762636752,1.504531402104355
358.,3.4656435754189947,181.5222253341985,1.4914192973662221
359.,3.4559899721448466,181.1955926591922,1.4789706103145905
360.,3.44639,180.90061586385528,1.4671279739094323
361.,3.4368432132963993,180.6338424097286,1.4558361637200645
362.,3.427349171270718,180.39185672017106,1.4450418642317635
363.,3.417907438016529,180.17127664852958,1.4346934639983029
364.,3.408517582417583,179.96875063990035,1.4247408777973938
365.,3.399179178082192,179.78095557417944,1.415135394194851
366.,3.3898918032786884,179.60459527710594,1.4058295471318396
367.,3.3806550408719347,179.43639968456233,1.3967770103221948
368.,3.3714684782608693,179.27312464348347,1.3879325133849936
369.,3.362331707317073,179.07572699251392,1.3789206637521674
370.,3.3532443243243244,178.87120591635238,1.369979326410676
371.,3.344205929919138,178.6646586749577,1.3611424084033759
372.,3.335216129032258,178.45434007660572,1.3523809000345182
373.,3.3262745308310993,178.2385367029327,1.343666586772944
374.,3.3173807486631013,178.01556805496875,1.3349720466719652
375.,3.3085344,177.78378765110983,1.326270653172866
376.,3.2997351063829785,177.54158405693772,1.3175365828756969
377.,3.2909824933687,177.28738182683483,1.3087448278598466
378.,3.2822761904761903,177.01964233774004,1.2998712121354172
379.,3.2736158311345647,176.73686449619507,1.2908924118052414
380.,3.2650010526315785,176.43758530106336,1.2817859785169259
381.,3.256431496062992,176.12038024593102,1.2725303657846994
382.,3.2479068062827228,175.75009209880588,1.2626850705783867
383.,3.239426631853786,175.25572054931763,1.2513745607444344
384.,3.230990625,174.7423462757958,1.2399094225697593
385.,3.2225984415584414,174.2124536618816,1.2283184045211335
386.,3.2142497409326425,173.6684926844156,1.2166294067270336
387.,3.2059441860465117,173.11287670887958,1.2048694324977856
388.,3.197681443298969,172.54798079128437,1.1930645510836135
389.,3.18946118251928,171.97614046598895,1.1812398710591725
390.,3.181283076923077,171.39965099827808,1.1694195236922353
391.,3.173146803069054,170.82076708031343,1.1576266556365171
392.,3.165052040816326,170.24170294908782,1.1458834302826684
393.,3.1569984732824428,169.66463290669,1.1342110371060956
394.,3.1489857868020303,169.09169222056914,1.1226297083641916
395.,3.141013670886076,168.5249783883893,1.111158742517872
396.,3.1330818181818185,167.96655274761636,1.0998165337813801
397.,3.1251899244332493,167.41844241506084,1.088620607239704
398.,3.117337688442211,166.92236987347397,1.077938056267454
399.,3.109524812030075,166.51630497080959,1.0680930738113183
400.,3.101751,166.12208570319484,1.0583905269326264
401.,3.0940159600997506,165.73895836168438,1.048822867511868
402.,3.0863194029850747,165.36617724446558,1.0393827723994977
403.,3.0786610421836227,165.00300394980678,1.0300631323693774
404.,3.071040594059406,164.64870671544801,1.0208570420548926
405.,3.063457777777778,164.3025598034683,1.0117577908170448
406.,3.055912315270936,163.96384292983095,1.0027588544978934
407.,3.0484039312039313,163.63184073795824,0.9938538880162197
408.,3.0409323529411765,163.30584231582225,0.9850367187656197
409.,3.033497310513447,162.98514075617345,0.9763013407779868
410.,3.026098536585366,162.66903275965413,0.9676419096179648
411.,3.018735766423358,162.35681828064648,0.9590527379760545
412.,3.0114087378640773,162.0478002158146,0.9505282919300009
413.,3.004117191283293,161.74128413539506,0.9420631878457274
414.,2.996860869565217,161.39961232869695,0.9333962786156256
415.,2.989639518072289,161.01115659083004,0.9244524625691457
416.,2.982452884615385,160.62528028899243,0.9155753404885858
