lambda (nm), E(eV), Cext [nm^2], Csca [nm^2]
410.,3.026098536585366,797.3035795602161,21.016412804899534
411.,3.018735766423358,795.5874823369887,20.830357266557165
412.,3.0114087378640773,793.8847250733099,20.64559753896336
413.,3.004117191283293,792.1920707588895,20.46202300192871
414.,2.996860869565217,790.3320538395648,20.274106750049324
415.,2.989639518072289,788.2498755074171,20.080257543299133
416.,2.982452884615385,786.1782461031763,19.887753487413352
417.,2.9753007194244603,784.1226549829838,19.696754387913614
418.,2.968182775119617,782.0885358286113,19.507413779842377
419.,2.9610988066825774,780.0812684123268,19.31987907290217
420.,2.954048571428572,778.1061809630053,19.134291725800807
421.,2.947031828978622,776.1685531211714,18.95078744775095
422.,2.940048341232228,774.2736194717994,18.769496425194276
423.,2.9330978723404257,772.4265736450792,18.59054357195616
424.,2.926180188679245,770.6325729769873,18.41404880118516
425.,2.919295058823529,768.8967437233787,18.240127317591735
426.,2.912442253521127,767.2241868234793,18.068889928671286
427.,2.9056215456674472,765.619984210994,17.90044337377583
428.,2.8988327102803733,764.0892056736748,17.734890670087005
429.,2.892075524475524,762.6369162650567,17.572331474740857
430.,2.8853497674418604,761.2681842751454,17.41286246255738
431.,2.878655220417633,760.1106387882456,17.260012973189752
432.,2.8719916666666663,759.5369588242245,17.124055558027486
433.,2.8653588914549655,759.0610186101245,16.991233001037696
434.,2.8587566820276495,758.6779595417303,16.861365336710527
435.,2.852184827586207,758.3829429712179,16.73427699420791
436.,2.845643119266055,758.1711406439487,16.609796352211372
437.,2.839131350114416,758.0377255211165,16.487755328723832
438.,2.832649315068493,757.9778629793414,16.36798900410648
439.,2.826196810933941,757.9867023819502,16.250335275883398
440.,2.819773636363636,758.0593690203578,16.13463454408353
441.,2.8133795918367346,758.1909564274818,16.020729426101315
442.,2.8070144796380094,758.3765190686797,15.908464500256393
443.,2.800678103837472,758.6110654191571,15.797686077412592
444.,2.79437027027027,758.8895514402329,15.688242000181612
445.,2.7880907865168543,759.206874470224,15.57998146938544
446.,2.781839461883408,759.5578675490846,15.472754897588226
447.,2.7756161073825503,759.9372941991711,15.366413789625629
448.,2.7694205357142856,760.3398436877311,15.26081065016636
449.,2.763252561247216,760.7601267998295,15.15579891842902
450.,2.757112,761.1926721533737,15.051232930251205
451.,2.75099866962306,761.6319230907845,14.94696790776445
452.,2.7449123893805307,761.1255323502098,14.813287252574844
453.,2.7388529801324504,760.4354840216563,14.674485566604766
454.,2.732820264317181,759.7573493296018,14.536741583657484
455.,2.7268140659340663,759.1016724037736,14.400402004215083
456.,2.720834210526316,758.4790909334371,14.265804949581234
457.,2.714880525164114,757.9003452756748,14.133280371907539
458.,2.7089528384279475,757.3762893368541,14.003150581830411
459.,2.703050980392157,756.9179033533446,13.875730891938797
460.,2.6971747826086956,756.5363087108545,13.751330374978886
461.,2.6913240780911063,756.2427849566205,13.630252736528842
462.,2.6854987012987013,756.0487891755703,13.512797302853048
463.,2.6796984881209505,755.9659779208811,13.399260125784926
464.,2.673923275862069,756.0062319113897,13.289935207798143
465.,2.6681729032258064,756.1816837338815,13.18511585193678
466.,2.6624472103004293,756.5047488176765,13.085096142999086
467.,2.656746038543897,756.9881599831,12.990172568344688
468.,2.651069230769231,757.6450059049902,12.900645788953899
469.,2.6454166311300638,758.4887738784123,12.816822573957946
470.,2.6397880851063826,759.5333973272076,12.739017914835886
471.,2.6341834394904455,760.7933085582733,12.66755733890846
472.,2.628602542372881,762.5514851649291,12.607478364598292
473.,2.623045243128964,765.3697467923579,12.568713591321595
474.,2.617511392405063,768.4639583384231,12.537629726260636
475.,2.612000842105263,771.8403367419897,12.514470709557889
476.,2.6065134453781513,775.5057661138327,12.499504192995444
477.,2.6010490566037734,779.4678272384555,12.493023222108238
478.,2.595607531380753,783.7348296776794,12.495348114773618
479.,2.5901887265135697,788.3158465683498,12.50682855680726
480.,2.5847925,793.2207521940887,12.527845937560516
481.,2.579418711018711,798.4602623916066,12.558815951242902
482.,2.5740672199170125,804.0459778234138,12.600191492701075
483.,2.5687378881987577,809.9904301081455,12.652465879690839
484.,2.5634305785123965,816.3071307435144,12.716176437290835
485.,2.5581451546391754,823.0106226806797,12.791908484028758
486.,2.5528814814814815,830.1165343069115,12.880299763515186
487.,2.5476394250513352,837.6416354584699,12.982045369873203
488.,2.5424188524590163,845.603894908448,13.097903219960788
489.,2.537219631901841,854.0225385433304,13.22870013021058
490.,2.5320416326530615,862.91810714211,13.375338560701783
491.,2.526884725050916,872.3125122844642,13.538804093608718
492.,2.5217487804878047,882.2290884154208,13.720173717091201
493.,2.5166336713995943,892.6926384532743,13.920624988523956
