lambda (nm), E(eV), Cext [nm^2], Csca [nm^2]
475.66,2.6083765715006515,381.3371335925485,4.028666204977076
475.86,2.607280292523011,381.7836677258951,4.027130632281741
476.06,2.6061849346721,382.23472589976893,4.025677089089262
476.26,2.605090496787469,382.69030271108807,4.024306018449338
476.46,2.603996977710616,383.15039255951064,4.023017869824649
476.66,2.602904376284983,383.6149896357414,4.021813099105104
476.86,2.6018126913559536,384.08408790956594,4.0206921686214905
477.06,2.6007219217708464,384.5576811176047,4.0196555471585755
477.26,2.5996320663789128,385.0357627507798,4.018703709967501
477.46,2.598543124031333,385.51832604148325,4.017837138777466
477.66,2.5974550935812086,386.0053639504445,4.017056321806657
477.86,2.596367973883564,386.49686915328795,4.016361753772385
478.06,2.5952817637953394,386.9928340267615,4.015753935900179
478.26,2.5941964621753857,387.4932506346497,4.015233375932127
478.46,2.593112067884463,387.9981107133394,4.014800588134035
478.67,2.591974429147429,388.53298666022056,4.014441195681429
478.87,2.5908918913275003,389.0469285590377,4.014189976119571
479.07,2.5898102573736614,389.56528654701617,4.014028137587981
479.27,2.58872952615436,390.08805087973417,4.013956220823755
479.47,2.587649696539929,390.61521140702126,4.0139747731059545
479.67,2.5865707674025895,391.14675755629946,4.014084348255141
479.87,2.585492737616437,391.682678315509,4.014285506631252
480.07,2.5844156060574495,392.2229622156279,4.014578815129871
480.27,2.5833393716034734,392.76759731277065,4.014964847176779
480.47,2.582264033134223,393.31657116983945,4.015444182720604
480.67,2.581189589531279,393.86987083774716,4.016017408223575
480.87,2.5801160396780833,394.42748283617203,4.016685116650303
481.07,2.579043382459933,394.98939313384847,4.017447907454288
481.27,2.577971616763979,395.5555871283791,4.018306386562284
481.47,2.5769007414792195,396.1260496255585,4.019261166356279
481.67,2.575830755496502,396.7007648181905,4.020312865652989
481.87,2.5747616577085104,397.279716264394,4.02146210968074
482.07,2.57369344700977,397.86288686538165,4.0227095300536515
482.27,2.572626122296639,398.4502588426979,4.024055764742953
482.47,2.5715596824673037,399.04181371490745,4.025501458045346
482.67,2.570494126421779,399.63753227371694,4.027047260548184
482.87,2.569429453061901,400.23739455951846,4.028693829091433
483.07,2.5683656612913244,400.8413798363447,4.030441826726194
483.28,2.567249627545108,401.479978168255,4.032387119635344
483.48,2.5661876396128074,402.09234733690823,4.034345145740799
483.68,2.5651265299371486,402.7087711868779,4.0364066611168665
483.88,2.564066297429114,403.32922556910313,4.038572353469512
484.08,2.5630069410014875,403.9536854221441,4.04084291644854
484.28,2.5619484595688444,404.5821247432604,4.043219049581958
484.48,2.5608908520475557,405.21451655879406,4.045701458205762
484.68,2.559834117355781,405.85083289385176,4.0482908533889255
484.88,2.5587782544134634,406.49104474125636,4.05098795185331
485.08,2.5577232621423267,407.13512202976955,4.053793475888449
485.28,2.5566691394658756,407.78303359155666,4.056708153260855
485.48,2.5556158853093844,408.4347471288795,4.059732717117625
485.68,2.5545634985999013,409.090229180011,4.062867905884279
485.88,2.553511978266238,409.7494450843429,4.066114463156348
486.08,2.552461323238973,410.41235894668114,4.069473137584745
486.28,2.55141153245044,411.0789336006974,4.072944682754378
486.48,2.550362604834731,411.7491305715413,4.07652985705599
486.68,2.5493145393276895,412.4229100375794,4.080229423550845
486.88,2.5482673348669076,413.1002307912505,4.084044149827982
487.08,2.5472209903917227,413.7810501990195,4.087974807853759
487.28,2.5461755048432115,414.46532416041333,4.092022173813445
487.48,2.545130877164192,415.1530070661247,4.096187027944491
487.68,2.5440871062992128,415.8440517551567,4.100470154361189
487.88,2.5430441911945563,416.5384094710069,4.104872340870443
488.08,2.54200213079823,417.2360298168547,4.109394378778233
488.28,2.5409609240599655,417.93686070975434,4.114037062686486
488.48,2.539920569931215,418.6408483338024,4.1188011902801005
488.68,2.538881067365147,419.34793709226693,4.123687562103487
488.88,2.5378424153166423,420.05806955866444,4.128696981326575
489.08,2.536804612742291,420.77118642676425,4.1338302534996885
489.28,2.5357676586003923,421.48722645950545,4.139088186297005
489.48,2.5347315518509435,422.2061264368047,4.1444715892480835
489.68,2.5336962914556445,422.92782110225215,4.149981273457225
489.88,2.5326618763778885,423.65224310866404,4.155618051310047
490.08,2.5316283055827618,424.37932296248187,4.161382736166952
490.28,2.53059557803704,425.10898896701326,4.167276142043019
490.48,2.529563692709183,425.8411671644752,4.173299083273792
490.68,2.5285326485693327,426.5757812765069,4.1794523741666305
490.88,2.5275024445893086,427.3127526452089,4.185736828636963
491.08,2.5264730797426083,428.05200016946304,4.19215325982908
491.28,2.5254445530043967,428.7934402435168,4.198702479720906
491.48,2.5244168633515094,429.53698669256494,4.205385298712184
491.68,2.5233900097624473,430.28255070742165,4.212202525195647
491.88,2.5223639912173703,431.0300407779222,4.219154965110509
492.08,2.521338806698098,431.779362625043,4.226243421477782
492.28,2.520314455188104,432.53041913173155,4.233468693916826
492.48,2.5192909356725144,433.2831102724385,4.240831578142599
492.68,2.518268247138102,434.03733304134414,4.248332865442791
492.88,2.5172463885732834,434.7929813792816,4.255973342134663
493.08,2.5162253589681187,435.54994609933647,4.2637537890004245
493.28,2.5152051573143046,436.30811481113653,4.271674980700961
493.48,2.5141857826051712,437.06737184382223,4.279737685167045
493.67,2.5132181416735873,437.7895657073149,4.287529023434066
493.87,2.5122003766173284,438.55059947565707,4.295869858083621
494.07,2.5111834355455707,439.3123604635628,4.304354425495847
494.27,2.51016731745807,440.0747192636706,4.312983460607378
494.47,2.5091520213561997,440.8375427874971,4.321757688257266
494.67,2.5081375462429496,441.6006941806301,4.3306778224303235
494.87,2.5071238911229212,442.364032736655,4.339744565473245
495.07,2.5061110550023233,443.12741380981015,4.3489586072826265
495.27,2.5050990368889696,443.8906887264086,4.358320624464299
495.47,2.504087835792278,444.6537046950285,4.367831279463006
495.67,2.5030774507232634,445.4163047155074,4.377491219661814
495.87,2.502067880694537,446.1783274867636,4.387301076450519
496.07,2.501059124720302,446.93960731347113,4.397261464262127
496.27,2.50005118181635,447.69997401162595,4.407372979576733
496.47,2.4990440510000607,448.47392351202757,4.4206115808993305
496.67,2.4980377312903936,449.245103189469,4.434174029755048
496.87,2.497032221707891,450.012404504302,4.447900537770338
497.07,2.49602752127467,450.7755579835501,4.461790159929059
497.27,2.495023629014419,451.53428981703644,4.475841900160136
497.47,2.494020543952399,452.2883218585623,4.490054709920531
497.67,2.493018265115438,453.03737163042774,4.5044274867702745
497.87,2.4920167915319262,453.78115233143876,4.5189590729405085
498.06,2.4910661366100464,454.48259842007315,4.532910071380419
498.26,2.490066230482078,455.2152632055727,4.547747789416738
